"genome"	"wis_file"	"cov_raw"	"cov_wis"	"cov_greedy"	"N_raw"	"N_wis"	"N_greedy"	"mean_pident"	"mean_pident_greedy"	"mean_len"	"mean_len_greedy"	"total_length"	"total_length_greedy"	"mean_e_value"	"mean_e_greedy"	"max_e_value"	"max_e_greedy"	"sum_score"	"sum_score_greedy"	"average_raw"	"average_raw_greedy"	"total_raw"	"total_raw_greedy"	"time_wis"	"time_greedy"	"memory_wis"	"memory_greedy"	"logr_expected"	"logr_calculated"	"logr_expected_alt"
"11"	"HIV1_AB253712_HIV2_AY530889_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_AY530889_ab_blastn_max_len_wis.tab"	0.589168278529981	0.57678916827853	0.57678916827853	20	14	14	0.682205315897645	0.682205315897645	430.071428571429	430.071428571429	5964	5964	0.273956813897417	0.273956813897417	2.79506	2.79506	1458.65358996177	1458.65358996177	120.142857142857	120.142857142857	1682	1682	0.803514242172241	1.11652874946594	133.6	133.6	2.75586444114398	2.63905732961526	2.9860002379797
"12"	"HIV1_AB253712_HIV2_KX174311_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_KX174311_ab_blastn_max_len_wis.tab"	0.613733075435203	0.580560928433269	0.580560928433269	21	16	16	0.734351156284445	0.734351156284445	378.5625	378.5625	6003	6003	1.52009770662687	1.52009770662687	8.05555	8.05555	1423.73490715415	1423.73490715415	104.6875	104.6875	1675	1675	0.812645673751831	1.2288281917572	133.6	133.6	2.82698007130686	2.77258872223978	2.99890247165201
"13"	"HIV1_AB253712_HIV2_KY025538_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_KY025538_ab_blastn_max_len_wis.tab"	0.56431334622824	0.552901353965184	0.552901353965184	17	13	13	0.688979782437116	0.688979782437116	444.461538461538	444.461538461538	5717	5717	0.623029438675417	0.623029438675417	8.09715	8.09715	1415.90033509311	1415.90033509311	125.076923076923	125.076923076923	1626	1626	0.710539579391479	1.05840039253235	133.6	133.6	2.56100409642576	2.56494935746154	2.82287733472555
"14"	"HIV1_AB253712_HIV2_M30502_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_M30502_ab_blastn_max_len_wis.tab"	0.666441005802708	0.604738878143133	0.604738878143133	20	14	14	0.72479652686838	0.72479652686838	451.571428571429	451.571428571429	6253	6253	1.18720839332862	1.18720839332862	8.10107	8.10107	1466.4904980547	1466.4904980547	120.785714285714	120.785714285714	1691	1691	0.775156497955322	1.11310267448425	133.6	133.6	2.68367645927076	2.63905732961526	2.90224889604971
"15"	"HIV1_AB253712_HIV2_NC_001722_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_NC_001722_ab_blastn_max_len_wis.tab"	0.666441005802708	0.604738878143133	0.604738878143133	20	14	14	0.72479652686838	0.72479652686838	451.571428571429	451.571428571429	6253	6253	1.18720839332862	1.18720839332862	8.10107	8.10107	1466.4904980547	1466.4904980547	120.785714285714	120.785714285714	1691	1691	0.786474704742432	1.11221814155579	133.6	133.6	2.68367645927076	2.63905732961526	2.90224889604971
"16"	"HIV1_AB253712_HIV2_U27200_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_U27200_ab_blastn_max_len_wis.tab"	0.600967117988395	0.552901353965184	0.552901353965184	23	15	15	0.721838188089516	0.721838188089516	384.733333333333	384.733333333333	5717	5717	1.18205825141237	1.18205825141237	8.0948	8.0948	1484.56601530745	1484.56601530745	114.866666666667	114.866666666667	1723	1723	0.869233369827271	1.30255389213562	133.7	133.6	2.80608514003911	2.70805020110221	3.05475391492422
"17"	"HIV1_AB253712_SIV_AF131870_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_AF131870_ab_blastn_max_len_wis.tab"	0.463152804642166	0.454061895551257	0.454061895551257	22	18	18	0.752191766987337	0.752191766987337	263.722222222222	263.722222222222	4695	4695	1.02052768345153	1.02052768345153	7.82403	7.82403	1137.63837435727	1137.63837435727	78.4444444444444	78.4444444444444	1412	1412	0.843955278396606	1.35079646110535	133.7	133.6	2.92605323485627	2.89037175789616	3.07121894465807
"18"	"HIV1_AB253712_SIV_DQ201174_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_DQ201174_ab_blastn_max_len_wis.tab"	0.627176015473888	0.569922630560928	0.569922630560928	25	15	15	0.708787410258769	0.708787410258769	397.333333333333	397.333333333333	5893	5893	0.91509523743267	0.91509523743267	8.06654	8.06654	1486.59427511063	1486.59427511063	115	115	1725	1725	0.925644636154175	1.17608523368835	133.7	133.6	2.81977061345957	2.70805020110221	3.13361520990706
"19"	"HIV1_AB253712_SIV_JQ866001_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_JQ866001_ab_blastn_max_len_wis.tab"	1.00125725338491	0.839168278529981	0.839168278529981	39	21	21	0.701961782480082	0.701961782480082	416.714285714286	416.714285714286	8677	8677	0.369620134738901	0.369620134738901	7.76202	7.76202	3050.42705953115	3050.42705953115	161.333333333333	161.333333333333	3388	3388	1.2664475440979	1.5322892665863	133.7	133.7	3.25274676903718	3.04452243772342	3.52217566766875
"20"	"HIV1_AB253712_SIV_L40990_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_L40990_ab_blastn_max_len_wis.tab"	0.672630560928433	0.516731141199226	0.516731141199226	37	17	17	0.751652997372148	0.751652997372148	317.117647058824	317.117647058824	5343	5343	2.14165548097164	2.14165548097164	7.67412	7.67412	1489.19130297511	1489.19130297511	103.176470588235	103.176470588235	1754	1754	1.2218005657196	1.30793642997742	133.7	133.6	3.04486185932101	2.83321334405622	3.37874739987042
"21"	"HIV1_AB253712_SIV_M33262_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_M33262_ab_blastn_max_len_wis.tab"	0.546615087040619	0.518665377176015	0.518665377176015	27	18	18	0.73810288559197	0.73810288559197	301.777777777778	301.777777777778	5363	5363	1.72414011243713	1.72414011243713	8.23921	8.23921	1325.41904794185	1325.41904794185	89.0555555555556	89.0555555555556	1603	1603	0.97223687171936	1.34110331535339	133.7	133.6	2.97346333732945	2.89037175789616	3.24707324076087
"22"	"HIV1_AB253712_SIV_U04005_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_U04005_ab_blastn_max_len_wis.tab"	0.691392649903288	0.620793036750484	0.620793036750484	25	15	15	0.708358502103838	0.708358502103838	431.733333333333	431.733333333333	6419	6419	0.729287365006755	0.729287365006755	7.84757	7.84757	1903.94158288091	1903.94158288091	143.133333333333	143.133333333333	2147	2147	0.903761625289917	1.17348313331604	133.7	133.6	2.83258267289219	2.70805020110221	3.11923399415861
"23"	"HIV1_AB253712_SIV_U79412_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_U79412_ab_blastn_max_len_wis.tab"	0.581624758220503	0.560058027079304	0.560058027079304	29	21	21	0.734554182756619	0.734554182756619	278.380952380952	278.380952380952	5791	5791	2.25142740052374	2.25142740052374	7.55561	7.55561	1467.22692373587	1467.22692373587	85	85	1785	1785	1.01589798927307	1.52336120605469	133.7	133.6	3.13044379435787	3.04452243772342	3.33295841851311
"24"	"HIV1_AF321523_HIV1_AY271690_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_AY271690_ab_blastn_max_len_wis.tab"	1.18309290830223	0.831332593564007	0.831332593564007	15	6	6	0.848328412163926	0.848328412163926	1379.33333333333	1379.33333333333	8241	8241	1.50245333722983e-31	1.50245333722983e-31	9.01472e-31	9.01472e-31	5598.87624279123	5598.87624279123	960	960	5760	5760	0.671271562576294	0.636752128601074	133.6	133.6	2.16951476142922	1.79175946922805	2.53384703329825
"25"	"HIV1_AF321523_HIV1_EU861977_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_EU861977_ab_blastn_max_len_wis.tab"	1.13749621708867	0.861595884192475	0.861595884192475	15	5	5	0.820221109920691	0.820221109920691	1715	1715	8541	8541	2.82596e-84	2.82596e-84	1.41298e-83	1.41298e-83	5733.83101489476	5733.83101489476	1176.4	1176.4	5882	5882	0.656969308853149	0.559441566467285	133.5	133.6	2.06934817776614	1.6094379124341	2.57274355503791
"26"	"HIV1_AF321523_HIV1_JX236671_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_JX236671_ab_blastn_max_len_wis.tab"	1.15343488348633	0.811560577020075	0.799354383133259	20	10	9	0.824412102475869	0.818845624079264	806.8	883.111111111111	8045	7924	0.738541	0.820601111111111	7.38541	7.38541	5229.37114423698	5165.20218517236	544.3	596	5443	5364	0.769100427627563	0.822726964950562	133.6	133.6	2.3385806493098	2.30258509299405	2.84457983487129
"27"	"HIV1_AF321523_HIV1_KC503852_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_KC503852_ab_blastn_max_len_wis.tab"	1.16140421668516	0.950469081004741	0.950469081004741	13	4	4	0.842664748767779	0.842664748767779	2361.75	2361.75	9422	9422	1.83695	1.83695	7.3478	7.3478	7423.10604276112	7423.10604276112	1894.25	1894.25	7577	7577	0.616254806518555	0.505845308303833	133.6	118.3	1.99453142967709	1.38629436111989	2.41451220592052
"28"	"HIV1_AF321523_HIV1_KY658697_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_KY658697_ab_blastn_max_len_wis.tab"	1.14859275698578	0.802683345102391	0.802683345102391	12	5	5	0.830165597576917	0.830165597576917	1599.6	1599.6	7957	7957	1.490228e-164	1.490228e-164	7.45114e-164	7.45114e-164	5386.99519198236	5386.99519198236	1106.2	1106.2	5531	5531	0.598057985305786	0.58439564704895	133.6	133.6	1.9912318125948	1.6094379124341	2.3448548357888
"29"	"HIV1_AF321523_HIV1_MH705134_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_MH705134_ab_blastn_max_len_wis.tab"	1.1869262584485	0.899324119842631	0.886916170684959	20	8	7	0.826137704021848	0.821693333677558	1121.125	1263.42857142857	8915	8792	0.341375	0.390142857142857	2.731	2.731	5791.80706088588	5731.82045852678	748	844.142857142857	5984	5909	0.792786121368408	0.693095922470093	133.6	133.6	2.32786774150021	2.07944154167984	2.8231540192521
"30"	"HIV1_AF321523_HIV1_MH705144_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_MH705144_ab_blastn_max_len_wis.tab"	1.14738222536064	0.689801271058206	0.689801271058206	21	8	8	0.821599113612347	0.821599113612347	856.125	856.125	6838	6838	0.341725	0.341725	2.7338	2.7338	4709.93889512015	4709.93889512015	611.125	611.125	4889	4889	0.806473255157471	0.755813837051392	133.6	133.6	2.40633918289741	2.07944154167984	2.8980207602436
"31"	"HIV1_AF321523_HIV1_MK458169_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_MK458169_ab_blastn_max_len_wis.tab"	0.393321900534651	0.374861293251286	0.374861293251286	10	5	5	0.937411139718345	0.937411139718345	745.4	745.4	3716	3716	6.35808e-59	6.35808e-59	3.17904e-58	3.17904e-58	3075.85930479954	3075.85930479954	638.4	638.4	3192	3192	0.549783945083618	0.578351974487305	133.6	133.6	1.94916827129714	1.6094379124341	2.28889863016017
"32"	"HIV1_AF321523_HIV2_AF082339_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_AF082339_ab_blastn_max_len_wis.tab"	0.542318168062141	0.527690910925048	0.527690910925048	19	16	16	0.751303694254177	0.751303694254177	329.8125	329.8125	5231	5231	0.686531528138438	0.686531528138438	2.8881	2.8881	1234.6331069485	1234.6331069485	92.6875	92.6875	1483	1483	0.771428108215332	1.23817610740662	133.6	133.6	2.79650384601419	2.77258872223978	2.92300555856369
"33"	"HIV1_AF321523_HIV2_AY530889_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_AY530889_ab_blastn_max_len_wis.tab"	0.556138404115808	0.544840108947846	0.544840108947846	20	15	15	0.762483694444831	0.762483694444831	363.466666666667	363.466666666667	5401	5401	0.140736956537534	0.140736956537534	0.997012	0.997012	1314.40547494751	1314.40547494751	103.266666666667	103.266666666667	1549	1549	0.806149959564209	1.17306804656982	133.6	133.6	2.78981528511658	2.70805020110221	2.98936340478733
"34"	"HIV1_AF321523_HIV2_KX174311_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_KX174311_ab_blastn_max_len_wis.tab"	0.688893372339352	0.632805407041259	0.632805407041259	28	19	19	0.729368070406773	0.729368070406773	334.105263157895	334.105263157895	6273	6273	1.53530661726549	1.53530661726549	7.7217	7.7217	1288.62189112572	1288.62189112572	83.0526315789474	83.0526315789474	1578	1578	0.99999475479126	1.41102051734924	133.6	133.6	3.02024448937669	2.94443897916644	3.24728096931086
"35"	"HIV1_AF321523_HIV2_KY025538_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_KY025538_ab_blastn_max_len_wis.tab"	0.637344900635529	0.565822657116917	0.565822657116917	24	13	13	0.712899929959902	0.712899929959902	436.307692307692	436.307692307692	5609	5609	0.832263183274759	0.832263183274759	7.76157	7.76157	1275.1645820395	1275.1645820395	114.076923076923	114.076923076923	1483	1483	0.877121448516846	1.05283761024475	133.6	133.6	2.73867309864251	2.56494935746154	3.07248225517055
"36"	"HIV1_AF321523_HIV2_M30502_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_M30502_ab_blastn_max_len_wis.tab"	0.545848885302128	0.498436396650862	0.498436396650862	20	14	14	0.712061247195972	0.712061247195972	357	357	4941	4941	1.07346836105555	1.07346836105555	7.76533	7.76533	1156.84891784311	1156.84891784311	98.3571428571429	98.3571428571429	1377	1377	0.775726556777954	1.11216282844543	133.6	133.6	2.68811227551684	2.63905732961526	2.91112052854186
"37"	"HIV1_AF321523_HIV2_NC_001722_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_NC_001722_ab_blastn_max_len_wis.tab"	0.545848885302128	0.498436396650862	0.498436396650862	20	14	14	0.712061247195972	0.712061247195972	357	357	4941	4941	1.07346836105555	1.07346836105555	7.76533	7.76533	1156.84891784311	1156.84891784311	98.3571428571429	98.3571428571429	1377	1377	0.783188819885254	1.10594844818115	133.6	133.6	2.68811227551684	2.63905732961526	2.91112052854186
"38"	"HIV1_AF321523_HIV2_U27200_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_U27200_ab_blastn_max_len_wis.tab"	0.649046706345203	0.595884192474528	0.595884192474528	24	15	15	0.726408310477618	0.726408310477618	398.266666666667	398.266666666667	5907	5907	1.29930693780316	1.29930693780316	7.75931	7.75931	1314.27460793789	1314.27460793789	103.333333333333	103.333333333333	1550	1550	0.887162208557129	1.17945623397827	133.6	133.6	2.83588332393314	2.70805020110221	3.09984862108865
"39"	"HIV1_AF321523_SIV_AF131870_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_AF131870_ab_blastn_max_len_wis.tab"	0.535054978311308	0.4792696459195	0.4792696459195	28	18	18	0.717708625355378	0.717708625355378	267.666666666667	267.666666666667	4751	4751	0.499252324040033	0.499252324040033	2.79093	2.79093	1015.88548551381	1015.88548551381	71.5555555555556	71.5555555555556	1288	1288	0.98565411567688	1.35144138336182	133.6	133.6	2.98102688946284	2.89037175789616	3.2488884771567
"40"	"HIV1_AF321523_SIV_DQ201174_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_DQ201174_ab_blastn_max_len_wis.tab"	0.768485826692222	0.649853727428629	0.649853727428629	29	15	15	0.711697847340384	0.711697847340384	435.933333333333	435.933333333333	6442	6442	0.38366135399077	0.38366135399077	2.87746	2.87746	1461.53886774107	1461.53886774107	113.266666666667	113.266666666667	1699	1699	1.00953888893127	1.17087054252625	133.6	133.5	2.92582598541789	2.70805020110221	3.22793417503615
"41"	"HIV1_AF321523_SIV_JQ866001_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_JQ866001_ab_blastn_max_len_wis.tab"	0.902047815999193	0.809946534853223	0.809946534853223	34	20	20	0.707473762086329	0.707473762086329	405.15	405.15	8029	8029	0.276880726809639	0.276880726809639	2.7688	2.7688	2735.42961501544	2735.42961501544	152.75	152.75	3055	3055	1.15057849884033	1.47032165527344	133.7	133.5	3.17361630190251	2.99573227355399	3.42164593961778
"42"	"HIV1_AF321523_SIV_L40990_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_L40990_ab_blastn_max_len_wis.tab"	0.596489458287098	0.537476041561586	0.537476041561586	22	14	14	0.720049681933122	0.720049681933122	385.642857142857	385.642857142857	5328	5328	0.525507063609714	0.525507063609714	7.35607	7.35607	1408.55613215398	1408.55613215398	116.5	116.5	1631	1631	0.83819055557251	1.1449670791626	133.7	133.5	2.76652579043084	2.63905732961526	2.98855283387143
"43"	"HIV1_AF321523_SIV_M33262_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_M33262_ab_blastn_max_len_wis.tab"	0.667204680722284	0.60546756784021	0.60546756784021	28	17	17	0.699640263745286	0.699640263745286	357.764705882353	357.764705882353	6002	6002	0.0514355858279933	0.0514355858279933	0.407025	0.407025	1395.83279055764	1395.83279055764	97.6470588235294	97.6470588235294	1660	1660	0.975473165512085	1.29253721237183	133.6	133.6	2.94222143678547	2.83321334405622	3.24538554395567
"44"	"HIV1_AF321523_SIV_U04005_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_U04005_ab_blastn_max_len_wis.tab"	0.664985372742863	0.582265711691718	0.582265711691718	31	18	18	0.737574299155067	0.737574299155067	322.888888888889	322.888888888889	5772	5772	0.354531443770444	0.354531443770444	2.79933	2.79933	1706.44359863592	1706.44359863592	110.388888888889	110.388888888889	1987	1987	1.06314182281494	1.37557792663574	133.6	133.5	3.05777578029422	2.89037175789616	3.32511459552388
"45"	"HIV1_AF321523_SIV_U79412_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_U79412_ab_blastn_max_len_wis.tab"	0.646524765459498	0.627358014728135	0.627358014728135	23	16	16	0.67673883257297	0.67673883257297	393.5	393.5	6219	6219	0.00370228142604547	0.00370228142604547	0.0516858	0.0516858	1428.39500601397	1428.39500601397	104.875	104.875	1678	1678	0.874742031097412	1.23386192321777	133.6	133.5	2.88912618663046	2.77258872223978	3.11818185404685
"46"	"HIV1_AY271690_HIV1_EU861977_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_EU861977_ab_blastn_max_len_wis.tab"	1.16861059954983	0.834868017188459	0.834868017188459	20	5	5	0.846639096275706	0.846639096275706	1634.4	1634.4	8160	8160	9.99434e-94	9.99434e-94	4.99717e-93	4.99717e-93	5985.84162103577	5985.84162103577	1227.4	1227.4	6137	6137	0.767639398574829	0.568801641464233	133.5	133.5	2.31968530112293	1.6094379124341	2.8375607971643
"47"	"HIV1_AY271690_HIV1_JX236671_ab_blastn"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_JX236671_ab_blastn_max_len_wis.tab"	1.18866380192347	0.890423572744015	0.890423572744015	23	6	6	0.809521306450635	0.809521306450635	1455.83333333333	1455.83333333333	8703	8703	1.21357833333333	1.21357833333333	7.28147	7.28147	6373.50406016881	6373.50406016881	1090.66666666667	1090.66666666667	6544	6544	0.977920770645142	0.635579109191895	133.6	133.5	2.43704017059292	1.79175946922805	2.97253976179456
