"genome"	"wis_file"	"cov_raw"	"cov_wis"	"cov_greedy"	"N_raw"	"N_wis"	"N_greedy"	"mean_pident"	"mean_pident_greedy"	"mean_len"	"mean_len_greedy"	"total_length"	"total_length_greedy"	"mean_e_value"	"mean_e_greedy"	"max_e_value"	"max_e_greedy"	"sum_score"	"sum_score_greedy"	"average_raw"	"average_raw_greedy"	"total_raw"	"total_raw_greedy"	"time_wis"	"time_greedy"	"memory_wis"	"memory_greedy"	"logr_expected"	"logr_calculated"	"logr_expected_alt"
"12"	"HIV1_AB253712_HIV2_KX174311_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_KX174311_ab_tblastx_max_raw_wis.tab"	2.43249516441006	0.835880077369439	0.835880077369439	28	9	9	0.515151477289985	0.515151477289985	324.777777777778	324.777777777778	8643	8643	0.612036666666669	0.612036666666669	5.50833	5.50833	1550.55209962739	1550.55209962739	762.555555555556	762.555555555556	6863	6863	1.02488112449646	0.827245473861694	133.7	133.6	1.91081882924404	2.19722457733622	2.96872484165993
"13"	"HIV1_AB253712_HIV2_KY025538_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_KY025538_ab_tblastx_max_raw_wis.tab"	2.41305609284333	0.799032882011605	0.799032882011605	25	7	7	0.506889313974476	0.506889313974476	401.428571428571	401.428571428571	8262	8262	1.02944185714433e-21	1.02944185714433e-21	6.6351e-21	6.6351e-21	1610.47695290596	1610.47695290596	1000.42857142857	1000.42857142857	7003	7003	0.922338008880615	0.710361957550049	133.7	133.7	1.94911528000426	1.94591014905531	2.82613452271761
"14"	"HIV1_AB253712_HIV2_M30502_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_M30502_ab_tblastx_max_raw_wis.tab"	2.50676982591876	0.815280464216634	0.815280464216634	27	8	8	0.50816219705867	0.50816219705867	358	358	8430	8430	0.94232	0.94232	7.53856	7.53856	1561.88090643903	1561.88090643903	857.125	857.125	6857	6857	0.962076425552368	0.772752285003662	133.7	133.6	1.81255023889713	2.07944154167984	2.9034799138489
"15"	"HIV1_AB253712_HIV2_NC_001722_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_NC_001722_ab_tblastx_max_raw_wis.tab"	2.50676982591876	0.815280464216634	0.815280464216634	27	8	8	0.50816219705867	0.50816219705867	358	358	8430	8430	0.94232	0.94232	7.53856	7.53856	1561.88090643903	1561.88090643903	857.125	857.125	6857	6857	0.962576866149902	0.770817995071411	133.7	133.6	1.81255023889713	2.07944154167984	2.9034799138489
"16"	"HIV1_AB253712_HIV2_U27200_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_HIV2_U27200_ab_tblastx_max_raw_wis.tab"	2.17949709864603	0.846615087040619	0.846615087040619	25	7	7	0.466784139493136	0.466784139493136	426.142857142857	426.142857142857	8754	8754	1.04871771436579e-20	1.04871771436579e-20	7.15899e-20	7.15899e-20	1545.3309814015	1545.3309814015	962.285714285714	962.285714285714	6736	6736	0.92317795753479	0.704410552978516	133.7	133.6	1.94911528000426	1.94591014905531	2.94213825707191
"17"	"HIV1_AB253712_SIV_AF131870_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_AF131870_ab_tblastx_max_raw_wis.tab"	1.57920696324952	0.741295938104449	0.741295938104449	23	10	10	0.440740750661354	0.440740750661354	259.8	259.8	7665	7665	0.0014455525925438	0.0014455525925438	0.0144555	0.0144555	1280.69627650203	1280.69627650203	580.8	580.8	5808	5808	0.865606069564819	0.888913631439209	133.7	133.6	1.92718301000462	2.30258509299405	2.97781597918553
"18"	"HIV1_AB253712_SIV_DQ201174_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_DQ201174_ab_tblastx_max_raw_wis.tab"	2.48500967117988	0.803384912959381	0.803384912959381	25	8	8	0.473690302265603	0.473690302265603	353.875	353.875	8307	8307	0.003414075	0.003414075	0.0273126	0.0273126	1350.36695892346	1350.36695892346	748.75	748.75	5990	5990	1.06854104995728	0.774643659591675	133.6	133.6	1.86304067123302	2.07944154167984	2.79722675311003
"19"	"HIV1_AB253712_SIV_JQ866001_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_JQ866001_ab_tblastx_max_raw_wis.tab"	3.23442940038685	0.913056092843327	0.913056092843327	29	7	7	0.492442654721137	0.492442654721137	461.142857142857	461.142857142857	9441	9441	0.0228992857142857	0.0228992857142857	0.160295	0.160295	1843.05975511206	1843.05975511206	1136.42857142857	1136.42857142857	7955	7955	1.01175832748413	0.708874940872192	133.7	133.6	1.56980568604943	1.94591014905531	2.83157449721905
"20"	"HIV1_AB253712_SIV_L40990_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_L40990_ab_tblastx_max_raw_wis.tab"	2.24448742746615	0.673114119922631	0.673114119922631	31	11	11	0.419113839297009	0.419113839297009	217.272727272727	217.272727272727	6960	6960	0.251760943259271	0.251760943259271	1.60345	1.60345	1155.5831200688	1155.5831200688	486	486	5346	5346	1.10450482368469	0.956424951553345	133.7	133.6	2.03966067166799	2.39789527279837	3.11656706518989
"21"	"HIV1_AB253712_SIV_M33262_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_M33262_ab_tblastx_max_raw_wis.tab"	2.35618955512573	0.776982591876209	0.776982591876209	27	9	9	0.438507111536469	0.438507111536469	303.444444444444	303.444444444444	8034	8034	0.369928888888905	0.369928888888905	2.06452	2.06452	1298.7859410032	1298.7859410032	648	648	5832	5832	0.991989850997925	0.828465461730957	133.7	133.6	2.03779684040812	2.19722457733622	2.97429994813063
"22"	"HIV1_AB253712_SIV_U04005_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_U04005_ab_tblastx_max_raw_wis.tab"	2.80938104448743	0.801644100580271	0.801644100580271	35	9	9	0.543744553339814	0.543744553339814	314	314	8289	8289	0.555038215042222	0.555038215042222	3.41212	3.41212	1467.82666077197	1467.82666077197	724.777777777778	724.777777777778	6523	6523	1.17764019966125	0.846281290054321	133.7	133.6	2.01694592217207	2.19722457733622	2.98095880469431
"23"	"HIV1_AB253712_SIV_U79412_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AB253712_SIV_U79412_ab_tblastx_max_raw_wis.tab"	2.38839458413926	0.795841392649903	0.795841392649903	22	8	8	0.474518080119606	0.474518080119606	348.625	348.625	8229	8229	1.11017625	1.11017625	8.88141	8.88141	1321.6084909661	1321.6084909661	733.75	733.75	5870	5870	0.875250101089478	0.767733812332153	133.7	133.6	1.87801981351246	2.07944154167984	2.71230632906895
"24"	"HIV1_AF321523_HIV1_AY271690_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_AY271690_ab_tblastx_max_raw_wis.tab"	6.2587511348734	0.960859477453848	0.948148895389892	30	4	3	0.596016254782431	0.573688964209579	810	1061.33333333333	9525	9399	1.7512125e-14	1.18303008524633e-51	7.00485e-14	3.54909e-51	2308.81507549831	2233.14426040637	2425	3111.33333333333	9700	9334	1.02673625946045	0.457023859024048	133.6	89.6	0.84655739385948	1.38629436111989	2.25525655535544
"25"	"HIV1_AF321523_HIV1_EU861977_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_EU861977_ab_tblastx_max_raw_wis.tab"	5.54635327347927	0.939977806920206	0.939977806920206	28	2	2	0.70303365867477	0.70303365867477	1571.5	1571.5	9318	9318	6.2887e-52	6.2887e-52	1.25774e-51	1.25774e-51	2696.31981152911	2696.31981152911	5587.5	5587.5	11175	11175	0.978213787078857	0.378381729125977	133.7	60.8	0.835463402740201	0.693147180559945	2.30801583731345
"26"	"HIV1_AF321523_HIV1_JX236671_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_JX236671_ab_tblastx_max_raw_wis.tab"	5.34419449208111	0.819832543125189	0.819832543125189	21	3	3	0.625093521291588	0.625093521291588	921.333333333333	921.333333333333	8127	8127	9.28636666668093e-52	9.28636666668093e-52	2.78591e-51	2.78591e-51	2349.75180541055	2349.75180541055	3270.66666666667	3270.66666666667	9812	9812	0.791364192962646	0.443905591964722	133.6	89.5	0.756326082181477	1.09861228866811	2.05908309427804
"27"	"HIV1_AF321523_HIV1_KC503852_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_KC503852_ab_tblastx_max_raw_wis.tab"	3.17704025017654	0.962675274891557	0.962675274891557	22	5	5	0.791897709151137	0.791897709151137	639	639	9543	9543	0.1713592	0.1713592	0.856796	0.856796	3090.85923879537	3090.85923879537	2592	2592	12960	12960	0.822316408157349	0.580795288085938	133.6	133.6	0.834977375999163	1.6094379124341	2.61227506277372
"28"	"HIV1_AF321523_HIV1_KY658697_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_KY658697_ab_tblastx_max_raw_wis.tab"	3.83920104912741	0.954806819328155	0.945727832139615	35	5	4	0.615799318135005	0.580251430773779	638.6	792.25	9465	9375	0.000873644	0.001092055	0.00436822	0.00436822	2600.87115956976	2588.15395345055	2190.4	2711.25	10952	10845	1.14047408103943	0.510886669158936	133.7	118.3	1.00367323523657	1.6094379124341	2.88588168840027
"29"	"HIV1_AF321523_HIV1_MH705134_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_MH705134_ab_tblastx_max_raw_wis.tab"	4.65721779481489	0.959951578734994	0.959951578734994	23	3	3	0.677083009939367	0.677083009939367	1072.33333333333	1072.33333333333	9516	9516	6.31816666666667e-06	6.31816666666667e-06	1.89545e-05	1.89545e-05	2733.09474062561	2733.09474062561	3794.33333333333	3794.33333333333	11383	11383	0.879844665527344	0.454368352890015	133.7	89.5	0.900350403730637	1.09861228866811	2.28825411518963
"30"	"HIV1_AF321523_HIV1_MH705144_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_MH705144_ab_tblastx_max_raw_wis.tab"	4.60395440330879	0.947240996671038	0.910622415010592	32	5	3	0.62415065818937	0.661472413226799	634	1017.66666666667	9390	9027	2.95814e-08	3.68536666666667e-63	1.47907e-07	1.10561e-62	2587.97625889126	2377.09567846346	2179.8	3308	10899	9924	1.02972221374512	0.444095611572266	133.6	89.6	0.905605831774139	1.6094379124341	2.61564413160924
"31"	"HIV1_AF321523_HIV1_MK458169_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV1_MK458169_ab_tblastx_max_raw_wis.tab"	1.60153334005851	0.380106930293554	0.380106930293554	27	7	7	0.847620127103588	0.847620127103588	181.857142857143	181.857142857143	3768	3768	9.46288955466761e-07	9.46288955466761e-07	6.62376e-06	6.62376e-06	1219.93028699805	1219.93028699805	771.571428571429	771.571428571429	5401	5401	0.955485820770264	0.713646173477173	133.6	133.6	1.5877274260632	1.94591014905531	2.57224865994315
"32"	"HIV1_AF321523_HIV2_AF082339_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_AF082339_ab_tblastx_max_raw_wis.tab"	2.21466760819126	0.824674669625744	0.824674669625744	22	7	7	0.490222796454426	0.490222796454426	398	398	8175	8175	3.82137481979837e-11	3.82137481979837e-11	2.67496e-10	2.67496e-10	1450.95283890003	1450.95283890003	906.857142857143	906.857142857143	6348	6348	0.844834804534912	0.705070734024048	133.6	133.6	1.75126810787332	1.94591014905531	2.77430675000289
"33"	"HIV1_AF321523_HIV2_AY530889_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_AY530889_ab_tblastx_max_raw_wis.tab"	2.34691818823767	0.771713911025926	0.771713911025926	21	8	8	0.457926205527482	0.457926205527482	324.375	324.375	7650	7650	0.390922500000072	0.390922500000072	3.12738	3.12738	1248.54919883646	1248.54919883646	696.125	696.125	5569	5569	0.842956066131592	0.761674165725708	133.6	133.6	1.77155676191054	2.07944154167984	2.68184257944043
"34"	"HIV1_AF321523_HIV2_KX174311_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_KX174311_ab_tblastx_max_raw_wis.tab"	2.17350953293655	0.768384949056794	0.768384949056794	25	8	8	0.462464108868194	0.462464108868194	320.125	320.125	7617	7617	0.852518750000026	0.852518750000026	6.82015	6.82015	1288.25120700867	1288.25120700867	716.75	716.75	5734	5734	1.45350909233093	1.14928388595581	133.6	133.6	1.92689214321955	2.07944154167984	2.89403162624211
"35"	"HIV1_AF321523_HIV2_KY025538_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_KY025538_ab_tblastx_max_raw_wis.tab"	2.21103601331585	0.767174417431655	0.767174417431655	23	7	7	0.49613107798456	0.49613107798456	367.857142857143	367.857142857143	7605	7605	5.30471118571555e-20	5.30471118571555e-20	2.48626e-19	2.48626e-19	1469.98416280016	1469.98416280016	918	918	6426	6426	0.852851152420044	0.710171937942505	133.6	133.6	1.78235206212616	1.94591014905531	2.790379944557
"36"	"HIV1_AF321523_HIV2_M30502_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_M30502_ab_tblastx_max_raw_wis.tab"	2.05154847170382	0.752950670836276	0.752950670836276	25	8	8	0.507216803346348	0.507216803346348	316.625	316.625	7464	7464	0.90249501484025	0.90249501484025	7.21996	7.21996	1409.96228917527	1409.96228917527	779.125	779.125	6233	6233	0.91913104057312	0.779980421066284	133.6	133.6	1.94911528000426	2.07944154167984	2.97576736727037
"37"	"HIV1_AF321523_HIV2_NC_001722_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_NC_001722_ab_tblastx_max_raw_wis.tab"	2.05154847170382	0.752950670836276	0.752950670836276	25	8	8	0.507216803346348	0.507216803346348	316.625	316.625	7464	7464	0.90249501484025	0.90249501484025	7.21996	7.21996	1409.96228917527	1409.96228917527	779.125	779.125	6233	6233	0.927077531814575	0.778866291046143	133.6	133.6	1.94911528000426	2.07944154167984	2.97576736727037
"38"	"HIV1_AF321523_HIV2_U27200_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_HIV2_U27200_ab_tblastx_max_raw_wis.tab"	2.02340361141935	0.788056087965298	0.788056087965298	24	7	7	0.450320081832598	0.450320081832598	374.857142857143	374.857142857143	7812	7812	8.06584775654743e-19	8.06584775654743e-19	5.61326e-18	5.61326e-18	1260.14619129571	1260.14619129571	795.142857142857	795.142857142857	5566	5566	0.894747257232666	0.716090440750122	133.6	133.5	1.83431908364685	1.94591014905531	2.90910697491043
"39"	"HIV1_AF321523_SIV_AF131870_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_AF131870_ab_tblastx_max_raw_wis.tab"	1.66629678200343	0.755674366992838	0.755674366992838	24	9	9	0.431796898526616	0.431796898526616	284.666666666667	284.666666666667	7491	7491	1.66748777780043	1.66748777780043	8.7677	8.7677	996.581159789176	996.581159789176	510	510	4590	4590	0.895389080047607	0.839115142822266	133.6	133.5	2.02537432040956	2.19722457733622	3.02254007156912
"40"	"HIV1_AF321523_SIV_DQ201174_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_DQ201174_ab_tblastx_max_raw_wis.tab"	2.54484010894785	0.783213961464743	0.783213961464743	26	7	7	0.446852172004915	0.446852172004915	379.428571428571	379.428571428571	7764	7764	0.749301428571429	0.749301428571429	2.7565	2.7565	1201.12257920386	1201.12257920386	760.571428571429	760.571428571429	5324	5324	0.949060916900635	0.707987070083618	133.6	133.5	1.81571271025055	1.94591014905531	2.79756940895033
"41"	"HIV1_AF321523_SIV_JQ866001_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_JQ866001_ab_tblastx_max_raw_wis.tab"	3.61948955916473	0.765055987087663	0.772924442651064	38	9	8	0.548454782782619	0.524701581610838	285.333333333333	325.125	7584	7662	0.137422189777778	0.0004570112625	1.23282	0.00345997	1629.5884991483	1629.90306829102	798.222222222222	891.625	7184	7133	1.25531196594238	0.766519069671631	133.6	133.5	1.76174357328779	2.19722457733622	2.97652729371794
"42"	"HIV1_AF321523_SIV_L40990_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_L40990_ab_tblastx_max_raw_wis.tab"	2.04186421870271	0.661858166044588	0.661858166044588	32	10	10	0.431798937338357	0.431798937338357	225.9	225.9	6561	6561	1.88338713560093	1.88338713560093	6.93513	6.93513	1018.76673577571	1018.76673577571	473.2	473.2	4732	4732	1.08604407310486	0.892882823944092	133.6	133.5	2.07944154167984	2.30258509299405	3.22012202200563
"43"	"HIV1_AF321523_SIV_M33262_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_M33262_ab_tblastx_max_raw_wis.tab"	2.05124583879754	0.723897911832947	0.723897911832947	20	6	6	0.459211570963709	0.459211570963709	407	407	7176	7176	3.32158255816667e-15	3.32158255816667e-15	1.99285e-14	1.99285e-14	1192.34554040566	1192.34554040566	872.5	872.5	5235	5235	0.793981313705444	0.638914823532104	133.5	133.5	1.77195684193188	1.79175946922805	2.72524520960137
"44"	"HIV1_AF321523_SIV_U04005_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_U04005_ab_tblastx_max_raw_wis.tab"	2.85322304045193	0.868859073943307	0.857661656410774	37	12	11	0.468976825792146	0.470366706143847	245.333333333333	264.090909090909	8613	8502	0.0446908463648934	0.0412038064280655	0.348829	0.348829	1478.34714000307	1478.61408652259	559.916666666667	606.272727272727	6719	6669	1.21133351325989	0.945945262908936	133.6	133.5	2.02333879402262	2.484906649788	3.02558898023905
"45"	"HIV1_AF321523_SIV_U79412_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AF321523_SIV_U79412_ab_tblastx_max_raw_wis.tab"	2.28245737919903	0.748411177242005	0.748411177242005	22	6	6	0.45851457364574	0.45851457364574	421.166666666667	421.166666666667	7419	7419	1.434285	1.434285	8.60571	8.60571	1171.87931284204	1171.87931284204	858.166666666667	858.166666666667	5149	5149	0.846186399459839	0.638056516647339	133.5	133.5	1.72773761046312	1.79175946922805	2.76415027496297
"46"	"HIV1_AY271690_HIV1_EU861977_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_EU861977_ab_tblastx_max_raw_wis.tab"	4.14763658686311	0.953345610804174	0.953345610804174	44	2	2	0.728239202657807	0.728239202657807	1571.5	1571.5	9318	9318	1.496015e-50	1.496015e-50	2.99203e-50	2.99203e-50	2807.36805398552	2807.36805398552	5815	5815	11630	11630	1.37323355674744	0.38694167137146	133.6	60.7	0.881270659970008	0.693147180559945	3.05372328345256
"47"	"HIV1_AY271690_HIV1_JX236671_ab_tblastx"	"/data/meyer/rob/phages/robert_phage/genome_alignments/method_comparison/other_data/HIV//HIV1_AY271690_HIV1_JX236671_ab_tblastx_max_raw_wis.tab"	4.17127071823204	0.936157151626765	0.936157151626765	14	2	2	0.764612745983029	0.764612745983029	1545.5	1545.5	9150	9150	3.815985e-77	3.815985e-77	7.63197e-77	7.63197e-77	2914.95718251389	2914.95718251389	6035.5	6035.5	12071	12071	0.620099782943726	0.377440929412842	133.5	60.7	0.490622916448471	0.693147180559945	1.90203796741912
